scale,selector,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selector_status,failure_mode
1000000000000000000,milestone1_boundary_without_offset,999999999999994481,999999999999994507,999999999999994561,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994481,999999999999994507,999999999999994561,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994361,999999999999994373,999999999999994481,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994361,999999999999994373,999999999999994481,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994339,999999999999994349,999999999999994351,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994339,999999999999994349,999999999999994351,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994297,999999999999994313,999999999999994339,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994297,999999999999994313,999999999999994339,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994211,999999999999994219,999999999999994237,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994211,999999999999994219,999999999999994237,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994193,999999999999994199,999999999999994211,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994193,999999999999994199,999999999999994211,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994117,999999999999994163,999999999999994193,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994117,999999999999994163,999999999999994193,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994073,999999999999994093,999999999999994111,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994073,999999999999994093,999999999999994111,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993989,999999999999993997,999999999999994073,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993989,999999999999993997,999999999999994073,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993683,999999999999993719,999999999999993779,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993683,999999999999993719,999999999999993779,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993647,999999999999993649,999999999999993679,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993647,999999999999993649,999999999999993679,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993571,999999999999993613,999999999999993647,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993571,999999999999993613,999999999999993647,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993281,999999999999993283,999999999999993341,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993281,999999999999993283,999999999999993341,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993269,999999999999993271,999999999999993281,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993269,999999999999993271,999999999999993281,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993173,999999999999993233,999999999999993269,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993173,999999999999993233,999999999999993269,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993103,999999999999993119,999999999999993173,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993103,999999999999993119,999999999999993173,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999993019,999999999999993023,999999999999993077,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999993019,999999999999993023,999999999999993077,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992939,999999999999992989,999999999999993011,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992939,999999999999992989,999999999999993011,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992917,999999999999992921,999999999999992939,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992917,999999999999992921,999999999999992939,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992617,999999999999992647,999999999999992681,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992617,999999999999992647,999999999999992681,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992603,999999999999992611,999999999999992617,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992603,999999999999992611,999999999999992617,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992581,999999999999992587,999999999999992603,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992581,999999999999992587,999999999999992603,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992503,999999999999992507,999999999999992543,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992503,999999999999992507,999999999999992543,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992473,999999999999992489,999999999999992503,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992473,999999999999992489,999999999999992503,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992417,999999999999992419,999999999999992449,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992417,999999999999992419,999999999999992449,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992333,999999999999992357,999999999999992417,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992333,999999999999992357,999999999999992417,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992219,999999999999992261,999999999999992293,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992219,999999999999992261,999999999999992293,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992177,999999999999992203,999999999999992207,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992177,999999999999992203,999999999999992207,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992141,999999999999992161,999999999999992177,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992141,999999999999992161,999999999999992177,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992099,999999999999992111,999999999999992141,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992099,999999999999992111,999999999999992141,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999992053,999999999999992077,999999999999992099,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999992053,999999999999992077,999999999999992099,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991997,999999999999992021,999999999999992053,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991997,999999999999992021,999999999999992053,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991847,999999999999991891,999999999999991967,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991847,999999999999991891,999999999999991967,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991841,999999999999991843,999999999999991847,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991841,999999999999991843,999999999999991847,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991813,999999999999991831,999999999999991841,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991813,999999999999991831,999999999999991841,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991769,999999999999991789,999999999999991813,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991769,999999999999991789,999999999999991813,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991657,999999999999991699,999999999999991717,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991657,999999999999991699,999999999999991717,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991597,999999999999991633,999999999999991657,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991597,999999999999991633,999999999999991657,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991511,999999999999991513,999999999999991597,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991511,999999999999991513,999999999999991597,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991493,999999999999991499,999999999999991511,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991493,999999999999991499,999999999999991511,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991423,999999999999991433,999999999999991493,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991423,999999999999991433,999999999999991493,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991271,999999999999991273,999999999999991391,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991271,999999999999991273,999999999999991391,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991223,999999999999991241,999999999999991271,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991223,999999999999991241,999999999999991271,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991189,999999999999991201,999999999999991223,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991189,999999999999991201,999999999999991223,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991099,999999999999991139,999999999999991153,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991099,999999999999991139,999999999999991153,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991079,999999999999991091,999999999999991099,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991079,999999999999991091,999999999999991099,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999991037,999999999999991051,999999999999991079,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999991037,999999999999991051,999999999999991079,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990961,999999999999990967,999999999999991037,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990961,999999999999990967,999999999999991037,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990877,999999999999990881,999999999999990961,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990877,999999999999990881,999999999999990961,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990713,999999999999990739,999999999999990833,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990713,999999999999990739,999999999999990833,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990593,999999999999990617,999999999999990623,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990593,999999999999990617,999999999999990623,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990551,999999999999990553,999999999999990593,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990551,999999999999990553,999999999999990593,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990323,999999999999990359,999999999999990401,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990323,999999999999990359,999999999999990401,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990203,999999999999990217,999999999999990323,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990203,999999999999990217,999999999999990323,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990151,999999999999990163,999999999999990169,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990151,999999999999990163,999999999999990169,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990113,999999999999990133,999999999999990151,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990113,999999999999990133,999999999999990151,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999990071,999999999999990097,999999999999990107,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999990071,999999999999990097,999999999999990107,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999989969,999999999999989983,999999999999989999,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999989969,999999999999989983,999999999999989999,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999989951,999999999999989957,999999999999989969,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999989951,999999999999989957,999999999999989969,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999989893,999999999999989927,999999999999989951,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999989893,999999999999989927,999999999999989951,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999989867,999999999999989881,999999999999989893,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999989867,999999999999989881,999999999999989893,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999989759,999999999999989789,999999999999989801,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999989759,999999999999989789,999999999999989801,,InsufficientBoundarySelectorStateError,no_selection
