scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,failure_mode,run_length,failure_reason,residue_exhausted,open_witness_count,closed_witness_count,materialized_witness_count
1000000000000000000,M3_witness_run_odd,999999999999997499,999999999999997523,999999999999997589,,,no_selection,33,no_unmarked_candidate_in_materialized_stream,False,13,9,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997499,999999999999997523,999999999999997589,,,no_selection,33,no_unmarked_candidate_in_materialized_stream,False,13,9,15
1000000000000000000,M1_visible_run_all,999999999999997589,999999999999997603,999999999999997651,999999999999997651,0,correct,47,,False,12,6,14
1000000000000000000,M2_visible_run_odd,999999999999997589,999999999999997603,999999999999997651,999999999999997651,0,correct,23,,False,12,5,14
1000000000000000000,M3_witness_run_odd,999999999999997589,999999999999997603,999999999999997651,,,no_selection,24,no_unmarked_candidate_in_materialized_stream,False,12,5,14
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997589,999999999999997603,999999999999997651,,,no_selection,24,no_unmarked_candidate_in_materialized_stream,False,12,5,14
1000000000000000000,M1_visible_run_all,999999999999997651,999999999999997663,999999999999997751,999999999999997697,-54,selected_too_early,33,,False,14,7,16
1000000000000000000,M2_visible_run_odd,999999999999997651,999999999999997663,999999999999997751,999999999999997697,-54,selected_too_early,16,,False,14,5,16
1000000000000000000,M3_witness_run_odd,999999999999997651,999999999999997663,999999999999997751,,,no_selection,44,no_unmarked_candidate_in_materialized_stream,False,14,7,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997651,999999999999997663,999999999999997751,,,no_selection,44,no_unmarked_candidate_in_materialized_stream,False,14,7,16
1000000000000000000,M1_visible_run_all,999999999999997751,999999999999997781,999999999999997817,999999999999997817,0,correct,35,,False,8,5,11
1000000000000000000,M2_visible_run_odd,999999999999997751,999999999999997781,999999999999997817,999999999999997817,0,correct,17,,False,8,4,11
1000000000000000000,M3_witness_run_odd,999999999999997751,999999999999997781,999999999999997817,,,no_selection,18,no_unmarked_candidate_in_materialized_stream,False,8,4,11
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997751,999999999999997781,999999999999997817,,,no_selection,18,no_unmarked_candidate_in_materialized_stream,False,8,4,11
1000000000000000000,M1_visible_run_all,999999999999997817,999999999999997819,999999999999997831,999999999999997823,-8,selected_too_early,3,,False,3,2,4
1000000000000000000,M2_visible_run_odd,999999999999997817,999999999999997819,999999999999997831,999999999999997823,-8,selected_too_early,1,,False,3,0,4
1000000000000000000,M3_witness_run_odd,999999999999997817,999999999999997819,999999999999997831,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,True,3,3,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997817,999999999999997819,999999999999997831,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,True,3,3,4
1000000000000000000,M1_visible_run_all,999999999999997883,999999999999997897,999999999999997901,999999999999997901,0,correct,3,,True,1,1,2
1000000000000000000,M2_visible_run_odd,999999999999997883,999999999999997897,999999999999997901,999999999999997901,0,correct,1,,False,1,0,2
1000000000000000000,M3_witness_run_odd,999999999999997883,999999999999997897,999999999999997901,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997883,999999999999997897,999999999999997901,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M1_visible_run_all,999999999999997901,999999999999997939,999999999999997943,999999999999997943,0,correct,3,,True,1,1,2
1000000000000000000,M2_visible_run_odd,999999999999997901,999999999999997939,999999999999997943,999999999999997943,0,correct,1,,False,1,0,2
1000000000000000000,M3_witness_run_odd,999999999999997901,999999999999997939,999999999999997943,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997901,999999999999997939,999999999999997943,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M1_visible_run_all,999999999999997961,999999999999997963,999999999999997993,999999999999997993,0,correct,29,,False,9,5,10
1000000000000000000,M2_visible_run_odd,999999999999997961,999999999999997963,999999999999997993,999999999999997993,0,correct,14,,False,9,3,10
1000000000000000000,M3_witness_run_odd,999999999999997961,999999999999997963,999999999999997993,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,9,3,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999997961,999999999999997963,999999999999997993,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,9,3,10
1000000000000000000,M1_visible_run_all,999999999999998027,999999999999998029,999999999999998143,999999999999998033,-110,selected_too_early,3,,False,18,2,19
1000000000000000000,M2_visible_run_odd,999999999999998027,999999999999998029,999999999999998143,999999999999998033,-110,selected_too_early,1,,False,18,0,19
1000000000000000000,M3_witness_run_odd,999999999999998027,999999999999998029,999999999999998143,,,no_selection,57,no_unmarked_candidate_in_materialized_stream,False,18,10,19
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998027,999999999999998029,999999999999998143,,,no_selection,57,no_unmarked_candidate_in_materialized_stream,False,18,10,19
1000000000000000000,M1_visible_run_all,999999999999998143,999999999999998159,999999999999998167,999999999999998161,-6,selected_too_early,1,,False,2,0,3
1000000000000000000,M2_visible_run_odd,999999999999998143,999999999999998159,999999999999998167,,,no_selection,0,first_candidate_unmarked,False,3,0,3
1000000000000000000,M3_witness_run_odd,999999999999998143,999999999999998159,999999999999998167,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998143,999999999999998159,999999999999998167,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M1_visible_run_all,999999999999998171,999999999999998189,999999999999998227,999999999999998219,-8,selected_too_early,29,,False,8,4,10
1000000000000000000,M2_visible_run_odd,999999999999998171,999999999999998189,999999999999998227,999999999999998219,-8,selected_too_early,14,,False,8,4,10
1000000000000000000,M3_witness_run_odd,999999999999998171,999999999999998189,999999999999998227,,,no_selection,19,no_unmarked_candidate_in_materialized_stream,False,8,4,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998171,999999999999998189,999999999999998227,,,no_selection,19,no_unmarked_candidate_in_materialized_stream,False,8,4,10
1000000000000000000,M1_visible_run_all,999999999999998237,999999999999998267,999999999999998269,999999999999998269,0,correct,1,,True,0,0,1
1000000000000000000,M2_visible_run_odd,999999999999998237,999999999999998267,999999999999998269,,,no_selection,0,first_candidate_unmarked,False,1,0,1
1000000000000000000,M3_witness_run_odd,999999999999998237,999999999999998267,999999999999998269,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998237,999999999999998267,999999999999998269,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M1_visible_run_all,999999999999998273,999999999999998279,999999999999998321,999999999999998321,0,correct,41,,False,11,6,13
1000000000000000000,M2_visible_run_odd,999999999999998273,999999999999998279,999999999999998321,999999999999998321,0,correct,20,,False,11,3,13
1000000000000000000,M3_witness_run_odd,999999999999998273,999999999999998279,999999999999998321,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,11,3,13
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998273,999999999999998279,999999999999998321,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,11,3,13
1000000000000000000,M1_visible_run_all,999999999999998321,999999999999998351,999999999999998443,999999999999998369,-74,selected_too_early,17,,False,15,8,18
1000000000000000000,M2_visible_run_odd,999999999999998321,999999999999998351,999999999999998443,999999999999998369,-74,selected_too_early,8,,False,15,5,18
1000000000000000000,M3_witness_run_odd,999999999999998321,999999999999998351,999999999999998443,,,no_selection,46,no_unmarked_candidate_in_materialized_stream,False,15,9,18
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998321,999999999999998351,999999999999998443,,,no_selection,46,no_unmarked_candidate_in_materialized_stream,False,15,9,18
1000000000000000000,M1_visible_run_all,999999999999998443,999999999999998447,999999999999998539,999999999999998449,-90,selected_too_early,1,,False,17,1,18
1000000000000000000,M2_visible_run_odd,999999999999998443,999999999999998447,999999999999998539,,,no_selection,0,first_candidate_unmarked,False,18,0,18
1000000000000000000,M3_witness_run_odd,999999999999998443,999999999999998447,999999999999998539,,,no_selection,46,no_unmarked_candidate_in_materialized_stream,False,17,9,18
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998443,999999999999998447,999999999999998539,,,no_selection,46,no_unmarked_candidate_in_materialized_stream,False,17,9,18
1000000000000000000,M1_visible_run_all,999999999999998539,999999999999998567,999999999999998581,999999999999998581,0,correct,13,,False,5,3,6
1000000000000000000,M2_visible_run_odd,999999999999998539,999999999999998567,999999999999998581,999999999999998581,0,correct,6,,False,5,2,6
1000000000000000000,M3_witness_run_odd,999999999999998539,999999999999998567,999999999999998581,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,5,2,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998539,999999999999998567,999999999999998581,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,5,2,6
1000000000000000000,M1_visible_run_all,999999999999998581,999999999999998609,999999999999998651,999999999999998629,-22,selected_too_early,19,,False,7,4,9
1000000000000000000,M2_visible_run_odd,999999999999998581,999999999999998609,999999999999998651,999999999999998629,-22,selected_too_early,9,,False,7,3,9
1000000000000000000,M3_witness_run_odd,999999999999998581,999999999999998609,999999999999998651,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,7,4,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998581,999999999999998609,999999999999998651,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,7,4,9
1000000000000000000,M1_visible_run_all,999999999999998653,999999999999998677,999999999999998743,999999999999998687,-56,selected_too_early,9,,False,13,5,15
1000000000000000000,M2_visible_run_odd,999999999999998653,999999999999998677,999999999999998743,999999999999998687,-56,selected_too_early,4,,False,13,3,15
1000000000000000000,M3_witness_run_odd,999999999999998653,999999999999998677,999999999999998743,,,no_selection,33,no_unmarked_candidate_in_materialized_stream,False,13,9,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998653,999999999999998677,999999999999998743,,,no_selection,33,no_unmarked_candidate_in_materialized_stream,False,13,9,15
1000000000000000000,M1_visible_run_all,999999999999998759,999999999999998791,999999999999998867,999999999999998819,-48,selected_too_early,27,,False,17,7,18
1000000000000000000,M2_visible_run_odd,999999999999998759,999999999999998791,999999999999998867,999999999999998819,-48,selected_too_early,13,,False,17,7,18
1000000000000000000,M3_witness_run_odd,999999999999998759,999999999999998791,999999999999998867,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,17,7,18
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998759,999999999999998791,999999999999998867,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,17,7,18
1000000000000000000,M1_visible_run_all,999999999999998867,999999999999998873,999999999999998927,999999999999998923,-4,selected_too_early,49,,False,11,6,13
1000000000000000000,M2_visible_run_odd,999999999999998867,999999999999998873,999999999999998927,999999999999998923,-4,selected_too_early,24,,False,11,6,13
1000000000000000000,M3_witness_run_odd,999999999999998867,999999999999998873,999999999999998927,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,11,6,13
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998867,999999999999998873,999999999999998927,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,11,6,13
1000000000000000000,M1_visible_run_all,999999999999998939,999999999999998947,999999999999998989,999999999999998957,-32,selected_too_early,9,,False,11,5,12
1000000000000000000,M2_visible_run_odd,999999999999998939,999999999999998947,999999999999998989,999999999999998957,-32,selected_too_early,4,,False,11,3,12
1000000000000000000,M3_witness_run_odd,999999999999998939,999999999999998947,999999999999998989,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,11,5,12
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998939,999999999999998947,999999999999998989,,,no_selection,21,no_unmarked_candidate_in_materialized_stream,False,11,5,12
1000000000000000000,M1_visible_run_all,999999999999998989,999999999999998993,999999999999999023,999999999999999023,0,correct,29,,False,9,5,10
1000000000000000000,M2_visible_run_odd,999999999999998989,999999999999998993,999999999999999023,999999999999999023,0,correct,14,,False,9,4,10
1000000000000000000,M3_witness_run_odd,999999999999998989,999999999999998993,999999999999999023,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,9,5,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999998989,999999999999998993,999999999999999023,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,9,5,10
1000000000000000000,M1_visible_run_all,999999999999999023,999999999999999029,999999999999999073,999999999999999043,-30,selected_too_early,13,,False,8,6,10
1000000000000000000,M2_visible_run_odd,999999999999999023,999999999999999029,999999999999999073,999999999999999043,-30,selected_too_early,6,,False,8,2,10
1000000000000000000,M3_witness_run_odd,999999999999999023,999999999999999029,999999999999999073,,,no_selection,22,no_unmarked_candidate_in_materialized_stream,False,8,7,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999023,999999999999999029,999999999999999073,,,no_selection,22,no_unmarked_candidate_in_materialized_stream,False,8,7,10
1000000000000000000,M1_visible_run_all,999999999999999073,999999999999999077,999999999999999079,999999999999999079,0,correct,1,,True,0,0,1
1000000000000000000,M2_visible_run_odd,999999999999999073,999999999999999077,999999999999999079,,,no_selection,0,first_candidate_unmarked,False,1,0,1
1000000000000000000,M3_witness_run_odd,999999999999999073,999999999999999077,999999999999999079,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999073,999999999999999077,999999999999999079,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M1_visible_run_all,999999999999999079,999999999999999109,999999999999999121,999999999999999113,-8,selected_too_early,3,,True,1,1,4
1000000000000000000,M2_visible_run_odd,999999999999999079,999999999999999109,999999999999999121,999999999999999113,-8,selected_too_early,1,,False,1,0,4
1000000000000000000,M3_witness_run_odd,999999999999999079,999999999999999109,999999999999999121,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,1,0,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999079,999999999999999109,999999999999999121,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,1,0,4
1000000000000000000,M1_visible_run_all,999999999999999121,999999999999999143,999999999999999157,999999999999999157,0,correct,13,,False,4,2,5
1000000000000000000,M2_visible_run_odd,999999999999999121,999999999999999143,999999999999999157,999999999999999157,0,correct,6,,False,4,2,5
1000000000000000000,M3_witness_run_odd,999999999999999121,999999999999999143,999999999999999157,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,4,2,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999121,999999999999999143,999999999999999157,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,4,2,5
1000000000000000000,M1_visible_run_all,999999999999999161,999999999999999181,999999999999999283,999999999999999197,-86,selected_too_early,15,,False,20,8,22
1000000000000000000,M2_visible_run_odd,999999999999999161,999999999999999181,999999999999999283,999999999999999197,-86,selected_too_early,7,,False,20,5,22
1000000000000000000,M3_witness_run_odd,999999999999999161,999999999999999181,999999999999999283,,,no_selection,51,no_unmarked_candidate_in_materialized_stream,False,20,12,22
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999161,999999999999999181,999999999999999283,,,no_selection,51,no_unmarked_candidate_in_materialized_stream,False,20,12,22
1000000000000000000,M1_visible_run_all,999999999999999331,999999999999999343,999999999999999359,999999999999999359,0,correct,15,,True,4,4,6
1000000000000000000,M2_visible_run_odd,999999999999999331,999999999999999343,999999999999999359,999999999999999359,0,correct,7,,False,4,2,6
1000000000000000000,M3_witness_run_odd,999999999999999331,999999999999999343,999999999999999359,,,no_selection,8,no_unmarked_candidate_in_materialized_stream,False,4,2,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999331,999999999999999343,999999999999999359,,,no_selection,8,no_unmarked_candidate_in_materialized_stream,False,4,2,6
1000000000000000000,M1_visible_run_all,999999999999999359,999999999999999367,999999999999999371,999999999999999371,0,correct,3,,True,1,1,2
1000000000000000000,M2_visible_run_odd,999999999999999359,999999999999999367,999999999999999371,999999999999999371,0,correct,1,,False,1,0,2
1000000000000000000,M3_witness_run_odd,999999999999999359,999999999999999367,999999999999999371,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999359,999999999999999367,999999999999999371,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M1_visible_run_all,999999999999999419,999999999999999431,999999999999999443,999999999999999443,0,correct,11,,False,3,1,5
1000000000000000000,M2_visible_run_odd,999999999999999419,999999999999999431,999999999999999443,999999999999999443,0,correct,5,,False,3,1,5
1000000000000000000,M3_witness_run_odd,999999999999999419,999999999999999431,999999999999999443,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,3,1,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999419,999999999999999431,999999999999999443,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,3,1,5
1000000000000000000,M1_visible_run_all,999999999999999487,999999999999999491,999999999999999503,999999999999999503,0,correct,11,,False,4,2,5
1000000000000000000,M2_visible_run_odd,999999999999999487,999999999999999491,999999999999999503,999999999999999503,0,correct,5,,False,4,1,5
1000000000000000000,M3_witness_run_odd,999999999999999487,999999999999999491,999999999999999503,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,4,1,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999487,999999999999999491,999999999999999503,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,4,1,5
1000000000000000000,M1_visible_run_all,999999999999999539,999999999999999541,999999999999999569,999999999999999547,-22,selected_too_early,5,,False,5,3,6
1000000000000000000,M2_visible_run_odd,999999999999999539,999999999999999541,999999999999999569,999999999999999547,-22,selected_too_early,2,,False,5,1,6
1000000000000000000,M3_witness_run_odd,999999999999999539,999999999999999541,999999999999999569,,,no_selection,14,no_unmarked_candidate_in_materialized_stream,True,5,5,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999539,999999999999999541,999999999999999569,,,no_selection,14,no_unmarked_candidate_in_materialized_stream,True,5,5,6
1000000000000000000,M1_visible_run_all,999999999999999569,999999999999999599,999999999999999601,999999999999999601,0,correct,1,,True,0,0,1
1000000000000000000,M2_visible_run_odd,999999999999999569,999999999999999599,999999999999999601,,,no_selection,0,first_candidate_unmarked,False,1,0,1
1000000000000000000,M3_witness_run_odd,999999999999999569,999999999999999599,999999999999999601,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999569,999999999999999599,999999999999999601,,,no_selection,1,no_unmarked_candidate_in_materialized_stream,True,0,0,1
1000000000000000000,M1_visible_run_all,999999999999999613,999999999999999617,999999999999999631,999999999999999631,0,correct,13,,False,5,2,6
1000000000000000000,M2_visible_run_odd,999999999999999613,999999999999999617,999999999999999631,999999999999999631,0,correct,6,,False,5,2,6
1000000000000000000,M3_witness_run_odd,999999999999999613,999999999999999617,999999999999999631,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,5,2,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999613,999999999999999617,999999999999999631,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,5,2,6
1000000000000000000,M1_visible_run_all,999999999999999637,999999999999999641,999999999999999709,999999999999999643,-66,selected_too_early,1,,False,13,1,14
1000000000000000000,M2_visible_run_odd,999999999999999637,999999999999999641,999999999999999709,,,no_selection,0,first_candidate_unmarked,False,14,0,14
1000000000000000000,M3_witness_run_odd,999999999999999637,999999999999999641,999999999999999709,,,no_selection,34,no_unmarked_candidate_in_materialized_stream,False,13,6,14
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999637,999999999999999641,999999999999999709,,,no_selection,34,no_unmarked_candidate_in_materialized_stream,False,13,6,14
1000000000000000000,M1_visible_run_all,999999999999999709,999999999999999727,999999999999999737,999999999999999737,0,correct,9,,False,2,1,4
1000000000000000000,M2_visible_run_odd,999999999999999709,999999999999999727,999999999999999737,999999999999999737,0,correct,4,,False,2,0,4
1000000000000000000,M3_witness_run_odd,999999999999999709,999999999999999727,999999999999999737,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,False,2,1,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999709,999999999999999727,999999999999999737,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,False,2,1,4
1000000000000000000,M1_visible_run_all,999999999999999749,999999999999999767,999999999999999829,999999999999999773,-56,selected_too_early,5,,False,12,4,14
1000000000000000000,M2_visible_run_odd,999999999999999749,999999999999999767,999999999999999829,999999999999999773,-56,selected_too_early,2,,False,12,2,14
1000000000000000000,M3_witness_run_odd,999999999999999749,999999999999999767,999999999999999829,,,no_selection,31,no_unmarked_candidate_in_materialized_stream,False,12,7,14
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999749,999999999999999767,999999999999999829,,,no_selection,31,no_unmarked_candidate_in_materialized_stream,False,12,7,14
1000000000000000000,M1_visible_run_all,999999999999999829,999999999999999833,999999999999999863,999999999999999857,-6,selected_too_early,23,,False,8,5,9
1000000000000000000,M2_visible_run_odd,999999999999999829,999999999999999833,999999999999999863,999999999999999857,-6,selected_too_early,11,,False,8,3,9
1000000000000000000,M3_witness_run_odd,999999999999999829,999999999999999833,999999999999999863,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,8,3,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999829,999999999999999833,999999999999999863,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,8,3,9
1000000000000000000,M1_visible_run_all,999999999999999877,999999999999999881,999999999999999967,999999999999999967,0,correct,85,,False,18,12,19
1000000000000000000,M2_visible_run_odd,999999999999999877,999999999999999881,999999999999999967,999999999999999967,0,correct,42,,False,18,10,19
1000000000000000000,M3_witness_run_odd,999999999999999877,999999999999999881,999999999999999967,,,no_selection,43,no_unmarked_candidate_in_materialized_stream,False,18,10,19
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999877,999999999999999881,999999999999999967,,,no_selection,43,no_unmarked_candidate_in_materialized_stream,False,18,10,19
1000000000000000000,M1_visible_run_all,999999999999999967,999999999999999983,999999999999999989,999999999999999989,0,correct,5,,True,2,2,3
1000000000000000000,M2_visible_run_odd,999999999999999967,999999999999999983,999999999999999989,999999999999999989,0,correct,2,,True,2,2,3
1000000000000000000,M3_witness_run_odd,999999999999999967,999999999999999983,999999999999999989,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999999967,999999999999999983,999999999999999989,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,2,2,3
