scale,anchor_p,seed_q0,recovered_q_for_audit_only,candidate_n,candidate_visible_ordinal,candidate_offset_from_anchor,candidate_offset_from_seed,is_recovered_q_for_audit_only,prior_visible_open_count_including_seed,distance_open_prior_count_including_seed,distance_closed_prior_count_including_seed,seed_distance_closure_reason
1000000000000,999999997343,999999997351,999999997391,999999997429,6,86,78,False,6,0,6,wheel_closed_residue:18
1000000000000,999999997343,999999997351,999999997391,999999997433,7,90,82,False,7,0,7,wheel_closed_residue:22
1000000000000,999999997343,999999997351,999999997391,999999997439,8,96,88,False,8,0,8,wheel_closed_residue:28
1000000000000,999999997343,999999997351,999999997391,999999997453,9,110,102,False,9,0,9,wheel_closed_residue:12
1000000000000,999999997343,999999997351,999999997391,999999997459,10,116,108,False,10,0,10,wheel_closed_residue:18
1000000000000,999999997343,999999997351,999999997391,999999997463,11,120,112,False,11,0,11,wheel_closed_residue:22
1000000000000,999999997277,999999997307,999999997327,999999997327,1,50,20,True,1,0,1,wheel_closed_residue:20
1000000000000,999999997277,999999997307,999999997327,999999997343,2,66,36,False,2,0,2,wheel_closed_residue:6
1000000000000,999999997277,999999997307,999999997327,999999997351,3,74,44,False,3,0,3,wheel_closed_residue:14
1000000000000,999999997277,999999997307,999999997327,999999997363,4,86,56,False,4,0,4,wheel_closed_residue:26
1000000000000,999999997277,999999997307,999999997327,999999997379,5,102,72,False,5,0,5,wheel_closed_residue:12
1000000000000,999999997277,999999997307,999999997327,999999997391,6,114,84,False,6,0,6,wheel_closed_residue:24
1000000000000,999999997277,999999997307,999999997327,999999997393,7,116,86,False,7,0,7,wheel_closed_residue:26
1000000000000,999999997277,999999997307,999999997327,999999997397,8,120,90,False,8,0,8,wheel_closed_residue:0
1000000000000,999999997201,999999997223,999999997259,999999997253,1,52,30,False,1,0,1,wheel_closed_residue:0
1000000000000,999999997201,999999997223,999999997259,999999997259,2,58,36,True,2,0,2,wheel_closed_residue:6
1000000000000,999999997201,999999997223,999999997259,999999997277,3,76,54,False,3,0,3,wheel_closed_residue:24
1000000000000,999999997201,999999997223,999999997259,999999997307,4,106,84,False,4,0,4,wheel_closed_residue:24
1000000000000,999999997201,999999997223,999999997259,999999997327,5,126,104,False,5,0,5,wheel_closed_residue:14
1000000000000,999999997163,999999997189,999999997201,999999997201,1,38,12,True,1,0,1,wheel_closed_residue:12
1000000000000,999999997163,999999997189,999999997201,999999997223,2,60,34,False,2,0,2,wheel_closed_residue:4
1000000000000,999999997163,999999997189,999999997201,999999997253,3,90,64,False,3,0,3,wheel_closed_residue:4
1000000000000,999999997163,999999997189,999999997201,999999997259,4,96,70,False,4,0,4,wheel_closed_residue:10
1000000000000,999999997163,999999997189,999999997201,999999997277,5,114,88,False,5,0,5,wheel_closed_residue:28
1000000000000,999999997147,999999997151,999999997163,999999997163,1,16,12,True,1,0,1,wheel_closed_residue:12
1000000000000,999999997147,999999997151,999999997163,999999997189,2,42,38,False,2,0,2,wheel_closed_residue:8
1000000000000,999999997147,999999997151,999999997163,999999997201,3,54,50,False,3,0,3,wheel_closed_residue:20
1000000000000,999999997147,999999997151,999999997163,999999997223,4,76,72,False,4,0,4,wheel_closed_residue:12
1000000000000,999999997147,999999997151,999999997163,999999997253,5,106,102,False,5,0,5,wheel_closed_residue:12
1000000000000,999999997147,999999997151,999999997163,999999997259,6,112,108,False,6,0,6,wheel_closed_residue:18
1000000000000,999999997103,999999997121,999999997147,999999997133,1,30,12,False,1,0,1,wheel_closed_residue:12
1000000000000,999999997103,999999997121,999999997147,999999997147,2,44,26,True,2,0,2,wheel_closed_residue:26
1000000000000,999999997103,999999997121,999999997147,999999997151,3,48,30,False,3,0,3,wheel_closed_residue:0
1000000000000,999999997103,999999997121,999999997147,999999997163,4,60,42,False,4,0,4,wheel_closed_residue:12
1000000000000,999999997103,999999997121,999999997147,999999997189,5,86,68,False,5,0,5,wheel_closed_residue:8
1000000000000,999999997103,999999997121,999999997147,999999997201,6,98,80,False,6,0,6,wheel_closed_residue:20
1000000000000,999999997103,999999997121,999999997147,999999997223,7,120,102,False,7,0,7,wheel_closed_residue:12
1000000000000,999999997013,999999997093,999999997103,999999997099,1,86,6,False,1,0,1,wheel_closed_residue:6
1000000000000,999999997013,999999997093,999999997103,999999997103,2,90,10,True,2,0,2,wheel_closed_residue:10
1000000000000,999999997013,999999997093,999999997103,999999997121,3,108,28,False,3,0,3,wheel_closed_residue:28
1000000000000,999999997013,999999997093,999999997103,999999997133,4,120,40,False,4,0,4,wheel_closed_residue:10
1000000000000,999999996901,999999996949,999999996977,999999996977,1,76,28,True,1,0,1,wheel_closed_residue:28
1000000000000,999999996901,999999996949,999999996977,999999996979,2,78,30,False,2,0,2,wheel_closed_residue:0
1000000000000,999999996901,999999996949,999999996977,999999997013,3,112,64,False,3,0,3,wheel_closed_residue:4
1000000000000,999999996881,999999996887,999999996889,999999996889,1,8,2,True,1,0,1,wheel_closed_residue:2
1000000000000,999999996881,999999996887,999999996889,999999996899,2,18,12,False,2,0,2,wheel_closed_residue:12
1000000000000,999999996881,999999996887,999999996889,999999996901,3,20,14,False,3,0,3,wheel_closed_residue:14
1000000000000,999999996881,999999996887,999999996889,999999996949,4,68,62,False,4,0,4,wheel_closed_residue:2
1000000000000,999999996881,999999996887,999999996889,999999996977,5,96,90,False,5,0,5,wheel_closed_residue:0
1000000000000,999999996881,999999996887,999999996889,999999996979,6,98,92,False,6,0,6,wheel_closed_residue:2
1000000000000,999999996823,999999996833,999999996881,999999996871,1,48,38,False,1,0,1,wheel_closed_residue:8
1000000000000,999999996823,999999996833,999999996881,999999996881,2,58,48,True,2,0,2,wheel_closed_residue:18
1000000000000,999999996823,999999996833,999999996881,999999996887,3,64,54,False,3,0,3,wheel_closed_residue:24
1000000000000,999999996823,999999996833,999999996881,999999996889,4,66,56,False,4,0,4,wheel_closed_residue:26
1000000000000,999999996823,999999996833,999999996881,999999996899,5,76,66,False,5,0,5,wheel_closed_residue:6
1000000000000,999999996823,999999996833,999999996881,999999996901,6,78,68,False,6,0,6,wheel_closed_residue:8
1000000000000,999999996823,999999996833,999999996881,999999996949,7,126,116,False,7,0,7,wheel_closed_residue:26
1000000000000,999999996701,999999996727,999999996739,999999996739,1,38,12,True,1,0,1,wheel_closed_residue:12
1000000000000,999999996701,999999996727,999999996739,999999996769,2,68,42,False,2,0,2,wheel_closed_residue:12
1000000000000,999999996701,999999996727,999999996739,999999996781,3,80,54,False,3,0,3,wheel_closed_residue:24
1000000000000,999999996701,999999996727,999999996739,999999996823,4,122,96,False,4,0,4,wheel_closed_residue:6
1000000000000,999999996581,999999996599,999999996601,999999996601,1,20,2,True,1,0,1,wheel_closed_residue:2
1000000000000,999999996581,999999996599,999999996601,999999996623,2,42,24,False,2,0,2,wheel_closed_residue:24
1000000000000,999999996581,999999996599,999999996601,999999996637,3,56,38,False,3,0,3,wheel_closed_residue:8
1000000000000,999999996581,999999996599,999999996601,999999996659,4,78,60,False,4,0,4,wheel_closed_residue:0
1000000000000,999999996581,999999996599,999999996601,999999996701,5,120,102,False,5,0,5,wheel_closed_residue:12
1000000000000,999999996473,999999996511,999999996581,999999996533,1,60,22,False,1,0,1,wheel_closed_residue:22
1000000000000,999999996473,999999996511,999999996581,999999996581,2,108,70,True,2,0,2,wheel_closed_residue:10
1000000000000,999999996473,999999996511,999999996581,999999996599,3,126,88,False,3,0,3,wheel_closed_residue:28
1000000000000,999999996473,999999996511,999999996581,999999996601,4,128,90,False,4,0,4,wheel_closed_residue:0
1000000000000,999999996371,999999996419,999999996449,999999996449,1,78,30,True,1,0,1,wheel_closed_residue:0
1000000000000,999999996371,999999996419,999999996449,999999996467,2,96,48,False,2,0,2,wheel_closed_residue:18
1000000000000,999999996371,999999996419,999999996449,999999996473,3,102,54,False,3,0,3,wheel_closed_residue:24
1000000000000,999999996211,999999996217,999999996223,999999996223,1,12,6,True,1,0,1,wheel_closed_residue:6
1000000000000,999999996211,999999996217,999999996223,999999996277,2,66,60,False,2,0,2,wheel_closed_residue:0
1000000000000,999999996211,999999996217,999999996223,999999996311,3,100,94,False,3,0,3,wheel_closed_residue:4
1000000000000,999999996211,999999996217,999999996223,999999996323,4,112,106,False,4,0,4,wheel_closed_residue:16
1000000000000,999999996137,999999996173,999999996197,999999996197,1,60,24,True,1,0,1,wheel_closed_residue:24
1000000000000,999999996137,999999996173,999999996197,999999996209,2,72,36,False,2,0,2,wheel_closed_residue:6
1000000000000,999999996137,999999996173,999999996197,999999996211,3,74,38,False,3,0,3,wheel_closed_residue:8
1000000000000,999999996137,999999996173,999999996197,999999996217,4,80,44,False,4,0,4,wheel_closed_residue:14
1000000000000,999999996137,999999996173,999999996197,999999996223,5,86,50,False,5,0,5,wheel_closed_residue:20
1000000000000,999999996097,999999996133,999999996137,999999996137,1,40,4,True,1,0,1,wheel_closed_residue:4
1000000000000,999999996097,999999996133,999999996137,999999996173,2,76,40,False,2,0,2,wheel_closed_residue:10
1000000000000,999999996097,999999996133,999999996137,999999996197,3,100,64,False,3,0,3,wheel_closed_residue:4
1000000000000,999999996097,999999996133,999999996137,999999996209,4,112,76,False,4,0,4,wheel_closed_residue:16
1000000000000,999999996097,999999996133,999999996137,999999996211,5,114,78,False,5,0,5,wheel_closed_residue:18
1000000000000,999999996097,999999996133,999999996137,999999996217,6,120,84,False,6,0,6,wheel_closed_residue:24
1000000000000,999999996097,999999996133,999999996137,999999996223,7,126,90,False,7,0,7,wheel_closed_residue:0
1000000000000,999999995993,999999996011,999999996097,999999996019,1,26,8,False,1,0,1,wheel_closed_residue:8
1000000000000,999999995993,999999996011,999999996097,999999996071,2,78,60,False,2,0,2,wheel_closed_residue:0
1000000000000,999999995993,999999996011,999999996097,999999996089,3,96,78,False,3,0,3,wheel_closed_residue:18
1000000000000,999999995993,999999996011,999999996097,999999996091,4,98,80,False,4,0,4,wheel_closed_residue:20
1000000000000,999999995993,999999996011,999999996097,999999996097,5,104,86,True,5,0,5,wheel_closed_residue:26
1000000000000,999999995899,999999995909,999999995933,999999995933,1,34,24,True,1,0,1,wheel_closed_residue:24
1000000000000,999999995899,999999995909,999999995933,999999995957,2,58,48,False,2,0,2,wheel_closed_residue:18
1000000000000,999999995899,999999995909,999999995933,999999995983,3,84,74,False,3,0,3,wheel_closed_residue:14
1000000000000,999999995899,999999995909,999999995933,999999995987,4,88,78,False,4,0,4,wheel_closed_residue:18
1000000000000,999999995899,999999995909,999999995933,999999995989,5,90,80,False,5,0,5,wheel_closed_residue:20
1000000000000,999999995899,999999995909,999999995933,999999995993,6,94,84,False,6,0,6,wheel_closed_residue:24
1000000000000,999999995899,999999995909,999999995933,999999996011,7,112,102,False,7,0,7,wheel_closed_residue:12
1000000000000,999999995899,999999995909,999999995933,999999996019,8,120,110,False,8,0,8,wheel_closed_residue:20
1000000000000,999999995773,999999995837,999999995857,999999995857,1,84,20,True,1,0,1,wheel_closed_residue:20
1000000000000,999999995773,999999995837,999999995857,999999995887,2,114,50,False,2,0,2,wheel_closed_residue:20
1000000000000,999999995773,999999995837,999999995857,999999995899,3,126,62,False,3,0,3,wheel_closed_residue:2
1000000000000,999999995653,999999995681,999999995711,999999995689,1,36,8,False,1,0,1,wheel_closed_residue:8
1000000000000,999999995653,999999995681,999999995711,999999995693,2,40,12,False,2,0,2,wheel_closed_residue:12
1000000000000,999999995653,999999995681,999999995711,999999995711,3,58,30,True,3,0,3,wheel_closed_residue:0
1000000000000,999999995653,999999995681,999999995711,999999995747,4,94,66,False,4,0,4,wheel_closed_residue:6
1000000000000,999999995653,999999995681,999999995711,999999995773,5,120,92,False,5,0,5,wheel_closed_residue:2
1000000000000,999999995581,999999995591,999999995653,999999995609,1,28,18,False,1,0,1,wheel_closed_residue:18
1000000000000,999999995581,999999995591,999999995653,999999995629,2,48,38,False,2,0,2,wheel_closed_residue:8
1000000000000,999999995581,999999995591,999999995653,999999995639,3,58,48,False,3,0,3,wheel_closed_residue:18
1000000000000,999999995581,999999995591,999999995653,999999995641,4,60,50,False,4,0,4,wheel_closed_residue:20
1000000000000,999999995581,999999995591,999999995653,999999995653,5,72,62,True,5,0,5,wheel_closed_residue:2
1000000000000,999999995581,999999995591,999999995653,999999995681,6,100,90,False,6,0,6,wheel_closed_residue:0
1000000000000,999999995581,999999995591,999999995653,999999995689,7,108,98,False,7,0,7,wheel_closed_residue:8
1000000000000,999999995581,999999995591,999999995653,999999995693,8,112,102,False,8,0,8,wheel_closed_residue:12
1000000000000,999999995537,999999995539,999999995573,999999995549,1,12,10,False,1,0,1,wheel_closed_residue:10
1000000000000,999999995537,999999995539,999999995573,999999995573,2,36,34,True,2,0,2,wheel_closed_residue:4
1000000000000,999999995537,999999995539,999999995573,999999995581,3,44,42,False,3,0,3,wheel_closed_residue:12
1000000000000,999999995537,999999995539,999999995573,999999995591,4,54,52,False,4,0,4,wheel_closed_residue:22
1000000000000,999999995537,999999995539,999999995573,999999995609,5,72,70,False,5,0,5,wheel_closed_residue:10
1000000000000,999999995537,999999995539,999999995573,999999995629,6,92,90,False,6,0,6,wheel_closed_residue:0
1000000000000,999999995537,999999995539,999999995573,999999995639,7,102,100,False,7,0,7,wheel_closed_residue:10
1000000000000,999999995537,999999995539,999999995573,999999995641,8,104,102,False,8,0,8,wheel_closed_residue:12
1000000000000,999999995537,999999995539,999999995573,999999995653,9,116,114,False,9,0,9,wheel_closed_residue:24
1000000000000,999999995497,999999995521,999999995537,999999995537,1,40,16,True,1,0,1,wheel_closed_residue:16
1000000000000,999999995497,999999995521,999999995537,999999995539,2,42,18,False,2,0,2,wheel_closed_residue:18
1000000000000,999999995497,999999995521,999999995537,999999995549,3,52,28,False,3,0,3,wheel_closed_residue:28
1000000000000,999999995497,999999995521,999999995537,999999995573,4,76,52,False,4,0,4,wheel_closed_residue:22
1000000000000,999999995497,999999995521,999999995537,999999995581,5,84,60,False,5,0,5,wheel_closed_residue:0
1000000000000,999999995497,999999995521,999999995537,999999995591,6,94,70,False,6,0,6,wheel_closed_residue:10
1000000000000,999999995497,999999995521,999999995537,999999995609,7,112,88,False,7,0,7,wheel_closed_residue:28
1000000000000,999999995429,999999995441,999999995461,999999995461,1,32,20,True,1,0,1,wheel_closed_residue:20
1000000000000,999999995429,999999995441,999999995461,999999995483,2,54,42,False,2,0,2,wheel_closed_residue:12
1000000000000,999999995429,999999995441,999999995461,999999995497,3,68,56,False,3,0,3,wheel_closed_residue:26
1000000000000,999999995429,999999995441,999999995461,999999995521,4,92,80,False,4,0,4,wheel_closed_residue:20
1000000000000,999999995429,999999995441,999999995461,999999995537,5,108,96,False,5,0,5,wheel_closed_residue:6
1000000000000,999999995429,999999995441,999999995461,999999995539,6,110,98,False,6,0,6,wheel_closed_residue:8
1000000000000,999999995429,999999995441,999999995461,999999995549,7,120,108,False,7,0,7,wheel_closed_residue:18
1000000000000,999999995383,999999995389,999999995413,999999995413,1,30,24,True,1,0,1,wheel_closed_residue:24
1000000000000,999999995383,999999995389,999999995413,999999995419,2,36,30,False,2,0,2,wheel_closed_residue:0
1000000000000,999999995383,999999995389,999999995413,999999995429,3,46,40,False,3,0,3,wheel_closed_residue:10
1000000000000,999999995383,999999995389,999999995413,999999995441,4,58,52,False,4,0,4,wheel_closed_residue:22
1000000000000,999999995383,999999995389,999999995413,999999995461,5,78,72,False,5,0,5,wheel_closed_residue:12
1000000000000,999999995383,999999995389,999999995413,999999995483,6,100,94,False,6,0,6,wheel_closed_residue:4
