scale,key_name,anchor_p,seed_q0,true_q_for_audit_only,selected_q,failure_mode
1000000000000000,K_visible_prefix_3,999999999997771,999999999997781,999999999997811,,no_selection
1000000000000000,K_visible_prefix_3,999999999997729,999999999997753,999999999997771,,no_selection
1000000000000000,K_visible_prefix_3,999999999997699,999999999997711,999999999997729,,no_selection
1000000000000000,K_visible_prefix_3,999999999997613,999999999997667,999999999997697,,no_selection
1000000000000000,K_visible_prefix_3,999999999997573,999999999997577,999999999997613,,no_selection
1000000000000000,K_visible_prefix_3,999999999997517,999999999997543,999999999997573,,no_selection
1000000000000000,K_visible_prefix_3,999999999997337,999999999997367,999999999997463,999999999997403,selected_too_early
1000000000000000,K_visible_prefix_3,999999999997307,999999999997321,999999999997337,,no_selection
1000000000000000,K_visible_prefix_3,999999999997099,999999999997121,999999999997153,,no_selection
1000000000000000,K_visible_prefix_3,999999999997043,999999999997049,999999999997087,999999999997099,selected_too_late
1000000000000000,K_visible_prefix_3,999999999997003,999999999997007,999999999997043,,no_selection
1000000000000000,K_visible_prefix_3,999999999996869,999999999996871,999999999996983,,no_selection
1000000000000000,K_visible_prefix_3,999999999996493,999999999996533,999999999996583,,no_selection
1000000000000000,K_visible_prefix_3,999999999996313,999999999996359,999999999996409,999999999996397,selected_too_early
1000000000000000,K_visible_prefix_3,999999999996293,999999999996307,999999999996311,,no_selection
1000000000000000,K_visible_prefix_3,999999999996181,999999999996199,999999999996253,,no_selection
1000000000000000,K_visible_prefix_3,999999999996149,999999999996161,999999999996181,,no_selection
1000000000000000,K_visible_prefix_3,999999999996083,999999999996089,999999999996149,,no_selection
1000000000000000,K_visible_prefix_3,999999999995879,999999999995897,999999999995911,,no_selection
1000000000000000,K_visible_prefix_3,999999999995851,999999999995861,999999999995879,,no_selection
1000000000000000,K_visible_prefix_3,999999999995743,999999999995761,999999999995797,,no_selection
1000000000000000,K_visible_prefix_3,999999999995629,999999999995651,999999999995669,,no_selection
1000000000000000,K_visible_prefix_3,999999999995587,999999999995593,999999999995627,,no_selection
1000000000000000,K_visible_prefix_3,999999999995539,999999999995543,999999999995567,,no_selection
1000000000000000,K_visible_prefix_3,999999999995471,999999999995509,999999999995539,,no_selection
1000000000000000,K_visible_prefix_3,999999999995453,999999999995461,999999999995471,,no_selection
1000000000000000,K_visible_prefix_3,999999999995393,999999999995431,999999999995453,999999999995443,selected_too_early
1000000000000000,K_visible_prefix_3,999999999995371,999999999995389,999999999995393,,no_selection
1000000000000000,K_visible_prefix_3,999999999995357,999999999995369,999999999995371,,no_selection
1000000000000000,K_visible_prefix_3,999999999995327,999999999995329,999999999995357,,no_selection
1000000000000000,K_visible_prefix_3,999999999995273,999999999995281,999999999995327,,no_selection
1000000000000000,K_visible_prefix_3,999999999995179,999999999995197,999999999995273,,no_selection
1000000000000000,K_visible_prefix_3,999999999995089,999999999995123,999999999995179,,no_selection
1000000000000000,K_visible_prefix_3,999999999995021,999999999995047,999999999995069,,no_selection
1000000000000000,K_visible_prefix_3,999999999994991,999999999995011,999999999995021,,no_selection
1000000000000000,K_visible_prefix_3,999999999994901,999999999994913,999999999994991,,no_selection
1000000000000000,K_visible_prefix_3,999999999994829,999999999994841,999999999994873,,no_selection
1000000000000000,K_visible_prefix_3,999999999994813,999999999994823,999999999994829,,no_selection
1000000000000000,K_visible_prefix_3,999999999994733,999999999994739,999999999994789,,no_selection
1000000000000000,K_visible_prefix_3,999999999994687,999999999994711,999999999994727,,no_selection
1000000000000000,K_visible_prefix_3,999999999994601,999999999994621,999999999994627,,no_selection
1000000000000000,K_visible_prefix_3,999999999994511,999999999994519,999999999994537,,no_selection
1000000000000000,K_visible_prefix_3,999999999994477,999999999994507,999999999994511,,no_selection
1000000000000000,K_visible_prefix_3,999999999994451,999999999994453,999999999994477,,no_selection
1000000000000000,K_visible_prefix_3,999999999994417,999999999994439,999999999994451,,no_selection
1000000000000000,K_visible_prefix_3,999999999994379,999999999994381,999999999994417,,no_selection
1000000000000000,K_visible_prefix_3,999999999994319,999999999994339,999999999994379,,no_selection
1000000000000000,K_visible_prefix_3,999999999994267,999999999994279,999999999994309,,no_selection
1000000000000000,K_visible_prefix_3,999999999994213,999999999994241,999999999994243,,no_selection
1000000000000000,K_visible_prefix_3,999999999994129,999999999994169,999999999994207,,no_selection
1000000000000000,K_visible_prefix_3,999999999994103,999999999994111,999999999994117,,no_selection
1000000000000000,K_visible_prefix_3,999999999994063,999999999994067,999999999994103,999999999994163,selected_too_late
1000000000000000,K_visible_prefix_3,999999999993977,999999999993983,999999999994043,,no_selection
1000000000000000,K_visible_prefix_3,999999999993937,999999999993961,999999999993971,,no_selection
1000000000000000,K_visible_prefix_3,999999999993791,999999999993809,999999999993881,,no_selection
1000000000000000,K_visible_prefix_3,999999999993727,999999999993733,999999999993791,,no_selection
1000000000000000,K_visible_prefix_3,999999999993653,999999999993677,999999999993689,,no_selection
1000000000000000,K_visible_prefix_3,999999999993629,999999999993637,999999999993649,,no_selection
1000000000000000,K_visible_prefix_3,999999999993583,999999999993607,999999999993629,,no_selection
1000000000000000,K_visible_prefix_3,999999999993557,999999999993563,999999999993569,,no_selection
1000000000000000,K_visible_prefix_3,999999999993497,999999999993539,999999999993557,,no_selection
1000000000000000,K_visible_prefix_3,999999999993473,999999999993479,999999999993497,,no_selection
1000000000000000,K_visible_prefix_3,999999999993389,999999999993433,999999999993473,,no_selection
1000000000000000,K_visible_prefix_3,999999999993331,999999999993349,999999999993377,,no_selection
1000000000000000,K_visible_prefix_3,999999999993227,999999999993229,999999999993331,,no_selection
1000000000000000,K_visible_prefix_3,999999999993217,999999999993221,999999999993227,,no_selection
1000000000000000,K_visible_prefix_3,999999999993131,999999999993139,999999999993143,999999999993151,selected_too_late
1000000000000000,K_visible_prefix_3,999999999993109,999999999993121,999999999993131,,no_selection
1000000000000000,K_visible_prefix_3,999999999993097,999999999993101,999999999993109,,no_selection
1000000000000000,K_visible_prefix_3,999999999993089,999999999993091,999999999993097,,no_selection
1000000000000000,K_visible_prefix_3,999999999993067,999999999993073,999999999993089,999999999993089,correct
1000000000000000,K_visible_prefix_3,999999999992999,999999999993011,999999999993067,,no_selection
1000000000000000,K_visible_prefix_3,999999999992921,999999999992951,999999999992999,,no_selection
1000000000000000,K_visible_prefix_3,999999999992659,999999999992663,999999999992687,,no_selection
1000000000000000,K_visible_prefix_3,999999999992401,999999999992407,999999999992429,,no_selection
1000000000000000,K_visible_prefix_3,999999999992339,999999999992351,999999999992353,,no_selection
1000000000000000,K_visible_prefix_3,999999999992281,999999999992327,999999999992339,,no_selection
1000000000000000,K_visible_prefix_3,999999999992143,999999999992177,999999999992197,,no_selection
1000000000000000,K_visible_prefix_3,999999999992057,999999999992113,999999999992143,,no_selection
1000000000000000,K_visible_prefix_3,999999999991973,999999999992023,999999999992041,,no_selection
1000000000000000,K_visible_prefix_3,999999999991871,999999999991873,999999999991961,,no_selection
1000000000000000,K_visible_prefix_3,999999999991823,999999999991831,999999999991847,,no_selection
1000000000000000,K_visible_prefix_3,999999999991793,999999999991813,999999999991823,,no_selection
1000000000000000,K_visible_prefix_3,999999999991697,999999999991703,999999999991721,,no_selection
1000000000000000,K_visible_prefix_3,999999999991621,999999999991673,999999999991679,999999999991679,correct
1000000000000000,K_visible_prefix_3,999999999991523,999999999991549,999999999991621,,no_selection
1000000000000000,K_visible_prefix_3,999999999991451,999999999991459,999999999991483,,no_selection
1000000000000000,K_visible_prefix_3,999999999991411,999999999991429,999999999991441,,no_selection
1000000000000000,K_visible_prefix_3,999999999991189,999999999991217,999999999991243,,no_selection
1000000000000000,K_visible_prefix_3,999999999991127,999999999991151,999999999991189,,no_selection
1000000000000000,K_visible_prefix_3,999999999991099,999999999991103,999999999991127,,no_selection
1000000000000000,K_visible_prefix_3,999999999991067,999999999991079,999999999991099,,no_selection
1000000000000000,K_visible_prefix_3,999999999991019,999999999991033,999999999991051,,no_selection
1000000000000000,K_visible_prefix_3,999999999990977,999999999990989,999999999991019,,no_selection
1000000000000000,K_visible_prefix_3,999999999990913,999999999990917,999999999990977,,no_selection
1000000000000000,K_visible_prefix_3,999999999990883,999999999990899,999999999990913,,no_selection
1000000000000000,K_visible_prefix_3,999999999990869,999999999990877,999999999990883,,no_selection
1000000000000000,K_visible_prefix_3,999999999990829,999999999990833,999999999990851,,no_selection
1000000000000000,K_visible_prefix_3,999999999990799,999999999990821,999999999990829,999999999990851,selected_too_late
1000000000000000,K_visible_prefix_3,999999999990721,999999999990727,999999999990767,,no_selection
1000000000000000,K_visible_prefix_3,999999999990697,999999999990709,999999999990721,,no_selection
1000000000000000,K_visible_prefix_3,999999999990671,999999999990679,999999999990697,,no_selection
1000000000000000,K_visible_prefix_3,999999999990577,999999999990599,999999999990659,,no_selection
1000000000000000,K_visible_prefix_3,999999999990493,999999999990503,999999999990577,,no_selection
1000000000000000,K_visible_prefix_3,999999999990461,999999999990463,999999999990493,,no_selection
1000000000000000,K_visible_prefix_3,999999999990443,999999999990457,999999999990461,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999967,999999999999999983,999999999999999989,999999999999999989,correct
1000000000000000000,K_visible_prefix_3,999999999999999877,999999999999999881,999999999999999967,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999829,999999999999999833,999999999999999863,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999749,999999999999999767,999999999999999829,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999709,999999999999999727,999999999999999737,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999637,999999999999999641,999999999999999709,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999613,999999999999999617,999999999999999631,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999569,999999999999999599,999999999999999601,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999539,999999999999999541,999999999999999569,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999487,999999999999999491,999999999999999503,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999419,999999999999999431,999999999999999443,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999359,999999999999999367,999999999999999371,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999331,999999999999999343,999999999999999359,,no_selection
1000000000000000000,K_visible_prefix_3,999999999999999161,999999999999999181,999999999999999283,,no_selection
